,corpus,corpus_path,extracted_filename,phone,pred_phone,next_phone,start_time,end_time,duration,word,pred_word,next_word,is_word_onset,speaker,gender,f1,f2,deltaFormant,norm_f1,norm_f2,norm_deltaFormant,norm_duration
89,TIMIT,timit/TIMIT_ORIG/train/dr1/fetb0/sx428,dr1_fetb0_vanquished_ae_42600.wav,AE,v,ng,2.6625,2.7875,0.125,vanquished,stab,him,False,fetb0,f,670.0,2364.0,1694.0,-1.6376693439949743,2.178452362991131,2.592537010895743,-0.1757869784103773
90,TIMIT,timit/TIMIT_ORIG/train/dr1/fetb0/sx68,dr1_fetb0_status_ae_14680.wav,AE,t,dx,0.9175,1.0875,0.16999999999999993,status,your,to,False,fetb0,f,860.0,1970.0,1110.0,0.5499534769743253,0.4676686923011797,0.24132595360397957,0.6859000923717673
91,TIMIT,timit/TIMIT_ORIG/train/dr1/fetb0/sx68,dr1_fetb0_reflect_eh_27320.wav,eh,l,kcl,1.7075,1.7775,0.07000000000000006,reflect,to,your,False,fetb0,f,753.0,1831.0,1078.0,-0.682023585361017,-0.13588189202852385,0.11249247101265006,-1.2289600649218877
92,TIMIT,timit/TIMIT_ORIG/train/dr1/fetb0/sx68,dr1_fetb0_wealth_eh_34130.wav,eh,w,l,2.133125,2.2584375,0.12531249999999972,wealth,your,,False,fetb0,f,728.0,1504.0,776.0,-0.9698686933832933,-1.5557454968904885,-1.1033735209430222,-0.16980304041884006
93,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sa1,dr1_fjsp0_had_ae_6160.wav,AE,hv,dcl,0.385,0.545,0.16000000000000003,had,she,your,False,fjsp0,f,887.0,1967.0,1080.0,1.32018301736892,-0.14260605404655338,-0.4443849148674218,1.0461414253440924
94,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sa2,dr1_fjsp0_carry_ae_14090.wav,AE,k,r,0.880625,0.99475,0.11412500000000003,carry,to,an,False,fjsp0,f,734.0,1883.0,1149.0,-0.11809380796223984,-0.3830860247348442,-0.28321509029001257,-0.18725731968562356
95,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sa2,dr1_fjsp0_rag_ae_26067.wav,AE,r,gcl,1.6291875,1.8025,0.17331249999999998,rag,oily,like,False,fjsp0,f,873.0,1853.0,980.0,1.1885759876000557,-0.4689717285520909,-0.6779643707767106,1.4040623145693354
96,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sa2,dr1_fjsp0_that_ae_33840.wav,AE,dh,tcl,2.115,2.3,0.1849999999999996,that,like,,False,fjsp0,f,876.0,1836.0,960.0,1.216777493979098,-0.5176402940485307,-0.7246802619585683,1.7182933299924275
97,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/si1434,dr1_fjsp0_defense_eh_27720.wav,eh,f,n,1.7325,1.82,0.08750000000000013,defense,submarine,problem,False,fjsp0,f,807.0,1878.0,1071.0,0.568142847261124,-0.3974003087043853,-0.4654070658992578,-0.9030990981361099
98,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/si1434,dr1_fjsp0_can_eh_40316.wav,eh,k,n,2.51975,2.5883125,0.06856249999999964,can,problem,be,False,fjsp0,f,672.0,2225.0,1553.0,-0.7009249397957817,0.5960109987817683,0.6604459115835138,-1.4122541659072456
99,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/si1763,dr1_fjsp0_thats_ae_2470.wav,AE,dh,tcl,0.154375,0.2725,0.11812500000000001,that's,,your,False,fjsp0,f,833.0,1858.0,1025.0,0.8125559025461577,-0.45465744458254975,-0.5728536156175306,-0.07971301494188876
100,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/si1763,dr1_fjsp0_headache_eh_9720.wav,eh,hv,dx,0.6075,0.6953125,0.08781249999999996,headache,your,,False,fjsp0,f,837.0,2031.0,1194.0,0.8501579110515475,0.040616780763572925,-0.17810433513083265,-0.8946971993280102
101,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/si804,dr1_fjsp0_selection_eh_32125.wav,eh,el,kcl,2.0078125,2.0891875,0.08137499999999998,selection,site,,False,fjsp0,f,768.0,1704.0,936.0,0.20152326433357345,-0.8955373908444162,-0.7807393313767975,-1.067776314774959
102,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx174,dr1_fjsp0_outstanding_ae_33720.wav,AE,t,n,2.1075,2.2610625,0.15356250000000005,outstanding,to,audio,False,fjsp0,f,568.0,2768.0,2200.0,-1.6785771609359166,2.1505422378739336,2.171704991316612,0.8730623098971435
103,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx174,dr1_fjsp0_effects_eh_53040.wav,eh,f,kcl,3.315,3.4475,0.13249999999999984,effects,visual,,False,fjsp0,f,730.0,1545.0,815.0,-0.15569581646762964,-1.3507316210758238,-1.063370473027037,0.306774330230906
104,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx354,dr1_fjsp0_to_eh_23519.wav,eh,uw,kcl,1.4699375,1.5625,0.0925625000000001,to,appointed,execute,True,fjsp0,f,684.0,1764.0,1080.0,-0.5881189142796124,-0.7237659832099228,-0.4443849148674218,-0.7669883374448205
105,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx444,dr1_fjsp0_clamshell_ae_19342.wav,AE,l,m,1.208875,1.321125,0.11225000000000018,clamshell,a,near,False,fjsp0,f,594.0,2530.0,1936.0,-1.434164105650883,1.4691823209237767,1.5550552277160896,-0.23766871253424549
106,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx444,dr1_fjsp0_clamshell_eh_24100.wav,eh,sh,l,1.50625,1.59525,0.08899999999999997,clamshell,a,near,False,fjsp0,f,683.0,1832.0,1149.0,-0.5975194164059598,-0.5290917212241636,-0.28321509029001257,-0.8627699838572135
107,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx444,dr1_fjsp0_camp_ae_33360.wav,AE,k,m,2.085,2.195,0.10999999999999988,camp,the,site,False,fjsp0,f,809.0,1938.0,1129.0,0.5869438515138189,-0.2256289010698919,-0.32993098147187033,-0.2981623839526049
108,TIMIT,timit/TIMIT_ORIG/train/dr1/fjsp0/sx84,dr1_fjsp0_understanding_ae_27580.wav,AE,t,n,1.72375,1.8955,0.17175000000000007,understanding,with,alleviate,False,fjsp0,f,590.0,2657.0,2067.0,-1.4717661141562726,1.832765133750121,1.861044314957258,1.3620528205288163
109,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sa1,dr1_fkfb0_had_ae_8647.wav,AE,hv,dcl,0.5404375,0.624,0.08356249999999998,had,she,,False,fkfb0,f,778.0,2192.0,1414.0,-0.4137650773917837,1.0684356010389473,1.0231042547303333,-0.7811030588582555
110,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sa2,dr1_fkfb0_dont_ae_8760.wav,AE,hv,s,0.5475,0.65625,0.10875000000000001,don't,,ask,True,fkfb0,f,953.0,2051.0,1098.0,1.6276132065892372,0.3447735112705506,-0.30381898438394683,-0.22615780777063624
111,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sa2,dr1_fkfb0_rag_ae_32438.wav,AE,r,gcl,2.027375,2.2325,0.20512499999999978,rag,oily,like,False,fkfb0,f,802.0,2260.0,1458.0,-0.1338046270172437,1.4174357578066847,1.2078657184044734,1.8972307212048125
112,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sa2,dr1_fkfb0_that_ae_41770.wav,AE,dh,tcl,2.610625,2.8175,0.2068749999999997,that,like,,False,fkfb0,f,869.0,1999.0,1130.0,0.6477516302783471,0.0778910384481632,-0.1694470108027539,1.935787711354819
113,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/si1608,dr1_fkfb0_smiled_eh_13785.wav,eh,ay,l,0.8615625,0.921625,0.06006250000000002,smiled,she,and,False,fkfb0,f,891.0,1511.0,620.0,0.9043820431216755,-2.426698321885011,-2.311000339753016,-1.2988683551583655
114,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/si2238,dr1_fkfb0_lips_eh_7759.wav,eh,l,pcl,0.4849375,0.6109375,0.126,lips,his,felt,False,fkfb0,f,694.0,1793.0,1099.0,-1.3936266537026738,-0.9793741423482178,-0.29961986020953457,0.15390395227944473
115,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/si2238,dr1_fkfb0_together_eh_27340.wav,eh,g,dh,1.70875,1.8625,0.15375000000000005,together,glued,,False,fkfb0,f,750.0,2071.0,1321.0,-0.7403856028287471,0.4474206162022381,0.6325857065099914,0.7653076532295766
116,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/si978,dr1_fkfb0_overprotection_eh_22810.wav,eh,t,kcl,1.425625,1.5290625,0.10343750000000007,overprotection,,is,False,fkfb0,f,803.0,2060.0,1257.0,-0.12213960825163786,0.39096470848981,0.3638417593476055,-0.34320581358316
117,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx168,dr1_fkfb0_kayak_ae_15456.wav,AE,ay,kcl,0.966,1.106625,0.140625,kayak,the,down,False,fkfb0,f,840.0,2091.0,1251.0,0.30946608607577797,0.5500677211339255,0.3386470143011318,0.4761302271045136
118,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx258,dr1_fkfb0_the_eh_2670.wav,eh,dh,q,0.166875,0.2284375,0.06156249999999999,the,,,False,fkfb0,f,797.0,2072.0,1275.0,-0.19212972084527286,0.4525529714488225,0.4394259944870265,-1.265819506458359
119,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx258,dr1_fkfb0_essay_eh_4905.wav,eh,q,s,0.3065625,0.40675,0.10018749999999998,essay,,,True,fkfb0,f,779.0,2014.0,1235.0,-0.40210005862617787,0.15487636714692882,0.27146102751053536,-0.4148116524331772
120,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx258,dr1_fkfb0_reflects_eh_30493.wav,eh,l,kcl,1.9058125,1.977875,0.07206250000000014,reflects,undeniably,our,False,fkfb0,f,840.0,1762.0,922.0,0.30946608607577797,-1.1384771549923334,-1.042864839080508,-1.0344775655583063
121,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx348,dr1_fkfb0_have_eh_6475.wav,eh,hv,v,0.4046875,0.4980625,0.09337500000000004,have,i'll,a,False,fkfb0,f,822.0,2059.0,1237.0,0.09949574829487298,0.3858323532432256,0.2798592758593599,-0.564908506945708
122,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx348,dr1_fkfb0_that_ae_18670.wav,AE,d,dx,1.166875,1.310875,0.1439999999999999,that,of,exotic,False,fkfb0,f,819.0,2056.0,1237.0,0.06450069199805547,0.3704352875034725,0.2798592758593599,0.5504901366795274
123,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx438,dr1_fkfb0_shell_eh_5480.wav,eh,sh,l,0.3425,0.5143125,0.17181249999999992,shell,,shock,False,fkfb0,f,888.0,1961.0,1073.0,0.869386986824858,-0.11713846092204301,-0.4087970887442538,1.1632708729921588
124,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx438,dr1_fkfb0_shrapnel_ae_29373.wav,AE,r,pcl,1.8358125,1.9275,0.09168749999999992,shrapnel,by,,False,fkfb0,f,915.0,1652.0,737.0,1.1843424934962155,-1.7030362321166146,-1.8197028113467795,-0.6020884617332186
125,TIMIT,timit/TIMIT_ORIG/train/dr1/fkfb0/sx438,dr1_fkfb0_therapy_eh_74660.wav,eh,th,r,4.66625,4.766625,0.10037500000000055,therapy,group,,False,fkfb0,f,589.0,2121.0,1532.0,-2.6184536240912863,0.7040383785314568,1.518600907310982,-0.4106805463456639
126,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sa1,dr1_fmem0_had_eh_8370.wav,eh,hv,dcl,0.523125,0.639625,0.11650000000000005,had,she,your,False,fmem0,f,691.0,2147.0,1456.0,-0.20049271326410043,0.9718947940402323,0.8452933723774451,0.1015802317649134
127,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sa2,dr1_fmem0_ask_ae_7802.wav,AE,q,s,0.487625,0.6525,0.164875,ask,don't,me,False,fmem0,f,864.0,1636.0,772.0,1.5039416550253017,-1.5973666635622448,-1.8609114799800188,1.2369318474478281
128,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sa2,dr1_fmem0_carry_eh_20000.wav,eh,k,r,1.25,1.3028125,0.05281249999999993,carry,to,an,False,fmem0,f,608.0,1868.0,1260.0,-1.0182271211717326,-0.43089179435720626,0.06983116322238228,-1.3931527092956726
129,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sa2,dr1_fmem0_rag_ae_33211.wav,AE,r,gcl,2.0756875,2.2401875,0.1645000000000003,rag,oily,like,False,fmem0,f,725.0,1843.0,1118.0,0.1344828273245682,-0.5565895173318871,-0.49198329443077543,1.228130672132464
130,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sa2,dr1_fmem0_that_ae_42597.wav,AE,dh,tcl,2.6623125,2.8325,0.17018749999999994,that,like,,False,fmem0,f,794.0,1891.0,1097.0,0.8142861302839252,-0.31524988922049985,-0.5750685311259607,1.361615164415589
131,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/si1377,dr1_fmem0_as_eh_2878.wav,eh,q,z,0.179875,0.292375,0.11249999999999999,as,,these,False,fmem0,f,692.0,2030.0,1338.0,-0.19064049148208076,0.38362945051872577,0.37843347094735624,0.007701028400949978
132,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/si1377,dr1_fmem0_maladies_ae_13280.wav,AE,m,l,0.83,0.94775,0.11775000000000002,maladies,,overlap,False,fmem0,f,866.0,1874.0,1008.0,1.523646098589341,-0.40072434084328284,-0.9271916771198412,0.13091748281615093
133,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/si1377,dr1_fmem0_overlap_ae_28114.wav,AE,l,pcl,1.757125,1.921625,0.16449999999999987,overlap,maladies,,False,fmem0,f,871.0,1816.0,945.0,1.5729072074994392,-0.6923430581445424,-1.176447387205397,1.2281306721324539
134,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/si2007,dr1_fmem0_puzzlement_eh_18255.wav,eh,m,n,1.1409375,1.22,0.07906250000000004,puzzlement,his,,False,fmem0,f,722.0,1947.0,1225.0,0.10492616197850921,-0.0336869897572147,-0.06864423126959321,-0.7770704372196692
135,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/si2007,dr1_fmem0_there_eh_26950.wav,eh,dh,s,1.684375,1.788125,0.10375000000000001,there,,suddenly,False,fmem0,f,516.0,2025.0,1509.0,-1.9246315251175419,0.3584899059237896,1.0549846840367223,-0.19765972895771652
136,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/si747,dr1_fmem0_add_ae_2339.wav,AE,q,dcl,0.1461875,0.3080625,0.16187500000000002,add,,remaining,False,fmem0,f,725.0,2233.0,1508.0,0.1344828273245682,1.4042949610731343,1.0510282441940944,1.1665224449248572
137,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx117,dr1_fmem0_mango_ae_4887.wav,AE,m,ng,0.3054375,0.47,0.1645625,mango,the,,False,fmem0,f,637.0,2408.0,1771.0,-0.7325126894931624,2.2841790218959006,2.0915719228052243,1.2295975346850188
138,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx207,dr1_fmem0_bells_eh_20109.wav,eh,b,l,1.2568125,1.3498125,0.09299999999999997,bells,sleigh,ringing,False,fmem0,f,633.0,1779.0,1146.0,-0.7719215766212411,-0.8783756881470701,-0.381202978837195,-0.4499600879983654
139,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx297,dr1_fmem0_and_eh_7228.wav,eh,q,n,0.45175,0.4950625,0.04331250000000003,and,rock,roll,False,fmem0,f,673.0,2089.0,1416.0,-0.3778327053404544,0.6802760767389726,0.6870357786723301,-1.61611581728508
140,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx297,dr1_fmem0_has_eh_24100.wav,eh,hh,z,1.50625,1.5926875,0.08643749999999994,has,music,a,False,fmem0,f,640.0,1885.0,1245.0,-0.7029560241471033,-0.34541734273442326,0.010484565582964218,-0.6039806560173663
141,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx333,dr1_fmem0_an_ae_3940.wav,AE,q,n,0.24625,0.3153125,0.0690625,an,,adult,False,fmem0,f,784.0,2140.0,1356.0,0.7157639124637285,0.9366994316073216,0.44964938811465793,-1.0117684456295752
142,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx333,dr1_fmem0_adult_ae_7586.wav,AE,q,dx,0.474125,0.5874375,0.11331249999999993,adult,an,,False,fmem0,f,791.0,2019.0,1228.0,0.7847294649378661,0.3283224524098662,-0.056774911741709594,0.02677024158425332
143,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx333,dr1_fmem0_baboons_ae_22181.wav,AE,b,bcl,1.3863125,1.5169375,0.130625,baboon's,,teeth,False,fmem0,f,721.0,1813.0,1092.0,0.09507394019648954,-0.7074267849015041,-0.5948507303391001,0.43309116864390307
144,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx333,dr1_fmem0_shellfish_eh_69431.wav,eh,sh,l,4.3394375,4.4285,0.08906249999999982,shellfish,eating,,False,fmem0,f,749.0,1572.0,823.0,0.37093615009304015,-1.9191528343774278,-1.6591330480059974,-0.542372428809769
145,TIMIT,timit/TIMIT_ORIG/train/dr1/fmem0/sx387,dr1_fmem0_redwoods_eh_15059.wav,eh,r,dcl,0.9411875,0.9869375,0.04575000000000007,redwoods,,,False,fmem0,f,525.0,2059.0,1534.0,-1.835961529079365,0.5294388091693556,1.153895680102419,-1.5589081777351648
146,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sa1,dr1_fsah0_had_ae_6349.wav,AE,hv,dcl,0.3968125,0.5725,0.1756875,had,she,your,False,fsah0,f,851.0,1836.0,985.0,1.0379987564470268,-0.5128124087930978,-0.7496635021222098,0.8573201715646159
147,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sa2,dr1_fsah0_dont_ae_4804.wav,AE,nx,s,0.30025,0.4825,0.18224999999999997,don't,,ask,True,fsah0,f,858.0,1953.0,1095.0,1.1093272050248655,-0.08688444976238917,-0.40993683952906335,0.9895190427428285
148,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sa2,dr1_fsah0_carry_eh_14840.wav,eh,k,r,0.9275,1.067875,0.14037499999999992,carry,to,an,False,fsah0,f,748.0,1878.0,1130.0,-0.011548415484030978,-0.3599151927307921,-0.30184199234033493,0.1459643409389912
149,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sa2,dr1_fsah0_rag_ae_27237.wav,AE,r,gcl,1.7023125,1.8825,0.18018750000000017,rag,oily,like,False,fsah0,f,773.0,1903.0,1130.0,0.24319604372253642,-0.2689049450746578,-0.30184199234033493,0.9479708260868227
150,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sa2,dr1_fsah0_that_ae_35560.wav,AE,dh,tcl,2.2225,2.4025,0.17999999999999972,that,like,,False,fsah0,f,861.0,1870.0,1009.0,1.1398965401296537,-0.3890384719807551,-0.675541321192796,0.9441937154817218
151,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/si1244,dr1_fsah0_and_ae_34757.wav,AE,q,n,2.1723125,2.2675,0.0951875000000002,and,bugeyed,amazed,False,fsah0,f,654.0,2412.0,1758.0,-0.9693875821007244,1.5840636972042368,1.6376884086459917,-0.7643193148881279
152,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/si1244,dr1_fsah0_angry_ae_48580.wav,AE,q,ng,3.03625,3.1488125,0.11256250000000012,angry,,,False,fsah0,f,759.0,2420.0,1661.0,0.10053914656685868,1.6131869764541997,1.3381112607229444,-0.41430706548295565
153,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/si614,dr1_fsah0_flexible_eh_17545.wav,eh,l,kcl,1.0965625,1.1875,0.0909374999999999,flexible,big,voice,False,fsah0,f,784.0,1816.0,1032.0,0.35528360577342605,-0.5856206069180052,-0.6045075644687744,-0.8499338219368817
154,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/si614,dr1_fsah0_has_eh_48600.wav,eh,hv,z,3.0375,3.1125,0.07499999999999973,has,range,been,False,fsah0,f,539.0,1828.0,1289.0,-2.1412120944509345,-0.5419356880430607,0.18921745631703119,-1.1709882233696882
155,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sx164,dr1_fsah0_seldom_eh_28760.wav,eh,s,l,1.7975,1.8908125,0.09331249999999991,seldom,mediocrity,coexist,False,fsah0,f,751.0,1531.0,780.0,0.01902091962075711,-1.6231374301979364,-1.382790464227619,-0.8020904209390518
156,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sx327,dr1_fsah0_al_ae_8887.wav,AE,,l,0.5554375,0.7258125,0.17037499999999994,al,,received,True,fsah0,f,899.0,1692.0,793.0,1.5271081181236361,-1.0370314352924315,-1.3426409495575198,0.7503020377536804
157,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sx327,dr1_fsah0_and_eh_59112.wav,eh,q,n,3.6945,3.765,0.07050000000000001,and,,engineering,True,fsah0,f,611.0,2258.0,1647.0,-1.4075480519360204,1.0234405716424495,1.294873321847453,-1.2616388778918861
158,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sx434,dr1_fsah0_stag_ae_11560.wav,AE,t,gcl,0.7225,0.9525,0.22999999999999998,stag,each,surely,False,fsah0,f,728.0,2013.0,1285.0,-0.2153439828492849,0.13154014461233318,0.1768637594954622,1.951423210172875
159,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sx74,dr1_fsah0_an_eh_2200.wav,eh,,nx,0.1375,0.2245,0.087,an,,official,True,fsah0,f,707.0,2416.0,1709.0,-0.4293293285828015,1.5986253368292183,1.486355622581772,-0.9292531446438076
160,TIMIT,timit/TIMIT_ORIG/train/dr1/fsah0/sx74,dr1_fsah0_deadline_eh_11799.wav,eh,d,dcl,0.7374375,0.851,0.11356250000000001,deadline,official,cannot,False,fsah0,f,714.0,1827.0,1113.0,-0.35800088000496266,-0.5455760979493061,-0.354345203832003,-0.3941624755891349
161,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sa1,dr1_fsjk1_had_ae_5973.wav,AE,hv,dcl,0.3733125,0.50125,0.12793749999999998,had,she,,False,fsjk1,f,774.0,2142.0,1368.0,0.38689388110034734,1.2052194239120377,0.9222834708208255,0.30086628826672807
162,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sa2,dr1_fsjk1_dont_ae_4822.wav,AE,n,s,0.301375,0.4715625,0.1701875,don't,,ask,True,fsjk1,f,819.0,1954.0,1135.0,0.9708846450253998,0.342052750786464,-0.0012386294262971065,1.212398437816568
163,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sa2,dr1_fsjk1_carry_ae_17470.wav,AE,k,r,1.091875,1.232375,0.14050000000000007,carry,to,an,False,fsjk1,f,769.0,2027.0,1258.0,0.32200601844200816,0.6772185334362879,0.486285912764244,0.5718987765204545
164,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sa2,dr1_fsjk1_rag_ae_30920.wav,AE,r,gcl,1.9325,2.1260625,0.19356250000000008,rag,oily,like,False,fsjk1,f,844.0,1816.0,972.0,1.2953239583170957,-0.2915483177844358,-0.6473077381828678,1.7167076448160374
165,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sa2,dr1_fsjk1_that_ae_39283.wav,AE,dh,q,2.4551875,2.6126875,0.15749999999999975,that,like,,False,fsjk1,f,816.0,1878.0,1062.0,0.9319519274303963,-0.006886968136640216,-0.29058246340930116,0.9386691088836967
166,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/si2285,dr1_fsjk1_understandingly_ae_21890.wav,AE,t,n,1.368125,1.47,0.10187499999999994,understandingly,nodded,,False,fsjk1,f,629.0,2371.0,1742.0,-1.4948541359914886,2.2566298927724437,2.4046751682132026,-0.2614249933342834
167,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/si696,dr1_fsjk1_have_eh_6880.wav,eh,hv,v,0.43,0.48,0.04999999999999999,have,some,walked,False,fsjk1,f,673.0,1869.0,1196.0,-0.923840944598104,-0.04820877695648151,0.24054183458689807,-1.3806138751780204
168,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/si696,dr1_fsjk1_their_eh_38754.wav,eh,dh,r,2.422125,2.4808125,0.058687500000000004,their,you,message,False,fsjk1,f,547.0,2002.0,1455.0,-2.559015083588251,0.562435731158951,1.26711790310194,-1.193183447977683
169,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/si696,dr1_fsjk1_message_eh_41191.wav,eh,m,epi,2.5744375,2.6541875,0.07974999999999977,message,their,of,False,fsjk1,f,747.0,1859.0,1112.0,0.036499422745315785,-0.09412189786741627,-0.09240175520176415,-0.7387657935423392
170,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx125,dr1_fsjk1_westchester_eh_2673.wav,eh,w,s,0.1670625,0.2344375,0.06737499999999999,westchester,,,False,fsjk1,f,714.0,1647.0,933.0,-0.39176047079972276,-1.0674800611792334,-0.8018886905847468,-1.0057530207773466
171,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx125,dr1_fsjk1_westchester_eh_6671.wav,eh,ch,s,0.4169375,0.51575,0.09881250000000003,westchester,,,False,fsjk1,f,713.0,1868.0,1155.0,-0.4047380433313906,-0.05280008904757499,0.0780336538567177,-0.3274975899732492
172,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx215,dr1_fsjk1_sermon_eh_10193.wav,eh,n,m,0.6370625,0.7174375,0.08037499999999997,sermon,the,emphasized,True,fsjk1,f,755.0,1968.0,1213.0,0.14032000299865846,0.4063311200617727,0.30792327537746067,-0.7252815901466271
173,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx215,dr1_fsjk1_affirmative_ae_37968.wav,AE,v,kcl,2.373,2.5256875,0.15268749999999986,affirmative,for,action,True,fsjk1,f,806.0,1930.0,1124.0,0.802176202113718,0.23186126060022058,-0.044838385231955255,0.8348407427367499
174,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx35,dr1_fsjk1_help_eh_4010.wav,eh,hh,l,0.250625,0.324125,0.07350000000000001,help,,celebrate,False,fsjk1,f,795.0,1518.0,723.0,0.6594229042653719,-1.6597593209302919,-1.6342476650564024,-0.8736078274994108
175,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx35,dr1_fsjk1_celebrate_eh_8978.wav,eh,s,l,0.561125,0.6526875,0.09156249999999999,celebrate,help,your,False,fsjk1,f,730.0,1524.0,794.0,-0.1841193102930374,-1.6322114483837311,-1.3528310594016997,-0.48391434936345906
176,TIMIT,timit/TIMIT_ORIG/train/dr1/fsjk1/sx35,dr1_fsjk1_success_eh_29242.wav,eh,s,s,1.827625,2.0071875,0.17956250000000007,success,brother's,,False,fsjk1,f,776.0,1699.0,923.0,0.412849026163683,-0.8287318324423726,-0.8415248322262542,1.414661488752185
177,TIMIT,timit/TIMIT_ORIG/train/dr1/fsma0/sa1,dr1_fsma0_had_ae_6600.wav,AE,hv,dcl,0.4125,0.603125,0.19062500000000004,had,she,,False,fsma0,f,762.0,1900.0,1138.0,0.7019489328446946,0.1369711259734071,-0.034674537794078614,0.9052958910108033
